price;discription;location;Bedrooms;Bathrooms;Parking_spaces;floor_size
850000;2 Bedroom Apartment;Erand Gardens;2;1;2;65 m²
795000;2 Bedroom Apartment;Lonehill;2;1;2;69 m²
1250000;2 Bedroom Apartment;Hillcrest;2;1;1;60 m²
2499000;2 Bedroom Apartment;Waterfall Hills Mature Lifestyle Estate;2;2;2;101 m²
1395000;3 Bedroom Apartment;Solheim;3;2;2;
640000;2 Bedroom Apartment;Windsor East;2;1;2;54 m²
749000;1 Bedroom Apartment;Lonehill;1;1;;45 m²
1699000;1 Bedroom Apartment;Illovo;1;1;1;88 m²
670000;2 Bedroom Apartment;Little Falls;2;1;1;71 m²
;;;;;;
1739000;3 Bedroom Apartment;Glen Marais;3;2;2;103 m²
1180000;3 Bedroom Apartment;Wonderboom;3;2;2;150 m²
450000;2 Bedroom Apartment;Roodepoort;2;1;;
1125000;1 Bedroom Apartment;Rosebank;1;1;1;26 m²
430000;2 Bedroom Apartment;Clarina;2;1;1;
380000;2.5 Bedroom Apartment;Sunnyside;2.5;1.5;2;81 m²
570000;2 Bedroom Apartment;Sunnyside;2;1;1;77 m²
890000;2 Bedroom Apartment;Sunninghill;2;1;1;
8999000;3 Bedroom Apartment;Houghton Estate;3;3.5;2;260 m²
880000;2 Bedroom Apartment;Glen Austin AH;2;1;2;63 m²
699900;2 Bedroom Apartment;Philip Nel Park;2;1;1;75 m²
4000000;1 Bedroom Apartment;Killarney;1;2;1;147 m²
600000;1.5 Bedroom Apartment;Doringkloof;1.5;1;1;73 m²
650000;3 Bedroom Apartment;Greenhills;3;1;2;132 m²
;2 Bedroom Apartment;Woodmead;2;1;1;
1009000;2 Bedroom Apartment;Amberfield;2;1;1;59 m²
598000;2 Bedroom Apartment;Sonneveld;2;1;1;76 m²
1600000;3 Bedroom Apartment;Richmond;3;3;3;130 m²
450000;2 Bedroom Apartment;Wentworth Park;2;1;1;84 m²
1149000;2 Bedroom Apartment;Sunninghill;2;1;2;
598000;2 Bedroom Apartment;Sonneveld;2;1;1;76 m²
;;;;;;
515000;1 Bedroom Apartment;Halfway Gardens;1;1;1;
550000;2 Bedroom Apartment;Pretoria North;2;1;;69 m²
250000;1 Bedroom Apartment;Hillbrow;1;1;1;69 m²
384000;1 Bedroom Apartment;Arcon Park;1;1;2;
599000;2 Bedroom Apartment;Groblerpark;2;1;1;
360000;1 Bedroom Apartment;Gezina;1;1;1;36 m²
1250000;2 Bedroom Apartment;Paulshof;2;1;2;89 m²
1000000;2 Bedroom Apartment;Nieuw Muckleneuk;2;1;2;121 m²
500000;3 Bedroom Apartment;Benoni Central;3;1;1;99 m²
1659000;2 Bedroom Apartment;Strathavon;2;2;2;101 m²
1200000;Apartment;Newlands;;;;
730000;2 Bedroom Apartment;Ferndale;2;1;1;78 m²
450000;2 Bedroom Apartment;Florida;2;1;;92 m²
1199999;2 Bedroom Apartment;Barbeque Downs;2;1;1;62 m²
2100000;2 Bedroom Apartment;Brooklyn;2;2;2;89 m²
575000;1 Bedroom Apartment;Tijger Vallei;1;1;1;
1150000;3 Bedroom Apartment;Sunninghill;3;2;2;92 m²
849000;0.5 Bedroom Apartment;Hatfield;0.5;1;1;40 m²
499999;2 Bedroom Apartment;Wonderboom South;2;1;1;72 m²
710000;3 Bedroom Apartment;Equestria;3;1;1;83 m²
499999;2 Bedroom Apartment;Wonderboom South;2;1;1;72 m²
;;;;;;
470000;2.5 Bedroom Apartment;Sunnyside;2.5;1.5;1;97 m²
480000;2 Bedroom Apartment;Fleurhof;2;1;;41 m²
1285000;2 Bedroom Apartment;Atholl;2;2;2;119 m²
750000;2 Bedroom Apartment;Pretoria West;2;1;3;1 m²
1020000;2 Bedroom Apartment;Hatfield;2;2;1;57 m²
1195000;2 Bedroom Apartment;Greenstone Ridge;2;2;1;97 m²
1150000;2 Bedroom Apartment;Lyttelton Manor;2;1;2;67 m²
900000;12 Bedroom Apartment;Katlehong South;12;2;;
3395000;2 Bedroom Apartment;Rosebank;2;1;2;72 m²
500000;2 Bedroom Apartment;Elarduspark;2;1.5;;
370000;1 Bedroom Apartment;Florida;1;1;1;65 m²
925000;1 Bedroom Apartment;Fourways;1;1;;51 m²
495000;2 Bedroom Apartment;Kempton Park Ext 5;2;1;1;81 m²
530000;1 Bedroom Apartment;Newmark Estate;1;1;1;47 m²
1060000;2 Bedroom Apartment;Greenstone Hill;2;2;2;
625000;1 Bedroom Apartment;Montana;1;1;1;63 m²
850000;1 Bedroom Apartment;Bryanston;1;1;1;57 m²
850000;1 Bedroom Apartment;Bryanston;1;1;1;57 m²
2300000;2 Bedroom Apartment;Bryanston;2;2.5;2;101 m²
899000;2 Bedroom Apartment;Bedfordview;2;2;2;95 m²
1349000;3 Bedroom Apartment;Greenstone Hill;3;2;2;
;;;;;;
1349000;3 Bedroom Apartment;Greenstone Hill;3;2;2;
525000;0.5 Bedroom Apartment;Hatfield;0.5;1;1;24 m²
870000;2 Bedroom Apartment;Noordwyk;2;1;1;93 m²
500000;1 Bedroom Apartment;Braamfontein;1;1;1;46 m²
545000;1 Bedroom Apartment;Brentwood Park;1;1;1;54 m²
639000;2 Bedroom Apartment;Amorosa;2;2;2;51 m²
678000;2 Bedroom Apartment;Die Wilgers;2;2;2;70 m²
950000;2 Bedroom Apartment;Die Hoewes;2;2;2;75 m²
640000;2 Bedroom Apartment;Windsor East;2;1;2;54 m²
640000;2 Bedroom Apartment;Windsor East;2;1;2;54 m²
640000;2 Bedroom Apartment;Sagewood;2;1;1;
2400000;3 Bedroom Apartment;Serengeti Lifestyle Estate;3;2;2;116 m²
799000;2 Bedroom Apartment;Helderkruin;2;1;2;66 m²
650000;2 Bedroom Apartment;Dainfern;2;1;1;
1295000;2 Bedroom Apartment;Broadacres;2;1;2;87 m²
790000;2 Bedroom Apartment;Northwold;2;2;2;
650000;2 Bedroom Apartment;Dainfern;2;1;1;
1075000;3 Bedroom Apartment;Petervale;3;2;2;88 m²
1050000;2 Bedroom Apartment;Brentwood Park;2;2;1;89 m²
680000;2 Bedroom Apartment;Buccleuch;2;1;;63 m²
550000;2 Bedroom Apartment;Karenpark;2;1;1;
;;;;;;
430000;2 Bedroom Apartment;Sunnyside;2;1;;73 m²
1190000;2 Bedroom Apartment;Hatfield;2;2;1;65 m²
799000;1 Bedroom Apartment;Lonehill;1;1;1;57 m²
850000;2 Bedroom Apartment;Glen Marais;2;1.5;1;62 m²
1455000;2 Bedroom Apartment;Hyde Park;2;1.5;1;122 m²
520000;3 Bedroom Apartment;Sunnyside;3;1;1;93 m²
940000;2 Bedroom Apartment;Lonehill;2;1;1;78 m²
510000;2 Bedroom Apartment;Olievenhoutbosch;2;1;1;46 m²
690000;2 Bedroom Apartment;Die Hoewes;2;1;1;57 m²
1595000;3 Bedroom Apartment;Ridgeway;3;1;4;118 m²
762000;2 Bedroom Apartment;Fairland;2;1;2;
580000;2 Bedroom Apartment;Lambton;2;1;;73 m²
2100000;3 Bedroom Apartment;Waterfall;3;2;2;115 m²
480000;1.5 Bedroom Apartment;Sunnyside;1.5;1;2;72 m²
520000;2 Bedroom Apartment;Buccleuch;2;1;1;48 m²
730000;1 Bedroom Apartment;Lombardy Estate;1;1;1;33 m²
1850000;2 Bedroom Apartment;Bryanston;2;2;2;83 m²
600000;3 Bedroom Apartment;Kwaggasrand;3;2;1;
1455000;2 Bedroom Apartment;Hyde Park;2;1.5;1;122 m²
9199000;3 Bedroom Apartment;Houghton Estate;3;3.5;2;225 m²
1350000;2 Bedroom Apartment;Rivonia;2;1;2;
;;;;;;
500000;2 Bedroom Apartment;Fleurhof;2;1;1;39 m²
495000;1 Bedroom Apartment;Braamfontein;1;1;1;32 m²
750000;2 Bedroom Apartment;Groenkloof;2;1;1;47 m²
1200000;2 Bedroom Apartment;Amberfield;2;1;1;
2195000;2 Bedroom Apartment;Rosebank;2;2;2;179 m²
950000;2 Bedroom Apartment;Edenburg;2;1;1;
1100000;2 Bedroom Apartment;Magalieskruin;2;1;1;93 m²
1650000;2 Bedroom Apartment;Sandown;2;2;2;142 m²
789000;2 Bedroom Apartment;Noordwyk;2;2;2;115 m²
915000;2 Bedroom Apartment;Dainfern;2;1;2;67 m²
899000;1 Bedroom Apartment;Broadacres;1;1;1;87 m²
425000;1.5 Bedroom Apartment;Pretoria West;1.5;1;1;67 m²
1190000;2 Bedroom Apartment;Olympus AH;2;2;2;113 m²
424000;2 Bedroom Apartment;Fochville;2;1;2;75 m²
1200000;2 Bedroom Apartment;Amberfield;2;1;1;
799000;2 Bedroom Apartment;Northcliff;2;2;1;67 m²
470000;1 Bedroom Apartment;Ferndale;1;1;1;36 m²
540000;1.5 Bedroom Apartment;Gezina;1.5;1;1;63 m²
680000;1 Bedroom Apartment;Lonehill;1;1;1;48 m²
1600000;2 Bedroom Apartment;Morningside;2;2;2;87 m²
700000;2 Bedroom Apartment;Strubensvallei;2;2;2;60 m²
;;;;;;
849000;3 Bedroom Apartment;Kimbult AH;3;2;1;88 m²
2199900;2 Bedroom Apartment;Morningside;2;2;2;106 m²
2499000;2 Bedroom Apartment;Morningside;2;2;2;100 m²
600000;2 Bedroom Apartment;Bronkhorstspruit Central;2;2;;
465000;1 Bedroom Apartment;Noordwyk;1;1;;
525000;Apartment;Moreleta Park;1;2;;45 m²
950000;1 Bedroom Apartment;Dunkeld West;1;1;1;85 m²
1680000;1 Bedroom Apartment;Menlo Park;1;1;1;80 m²
1680000;1 Bedroom Apartment;Menlo Park;1;1;1;80 m²
1380000;3 Bedroom Apartment;Fourways;3;2;2;92 m²
400000;2 Bedroom Apartment;Germiston South;2;1;2;51 m²
1750000;3 Bedroom Apartment;Morningside;3;2;2;135 m²
325000;1 Bedroom Apartment;Braamfontein;1;1;1;64 m²
10899000;2 Bedroom Apartment;Sandton Central;2;2.5;2;138 m²
425000;3 Bedroom Apartment;Bergsig;3;2;1;80 m²
790000;2 Bedroom Apartment;Norton Home Estate;2;2;2;74 m²
995000;2 Bedroom Apartment;Fourways;2;2;2;63 m²
600000;1 Bedroom Apartment;Ferndale;1;1;3;53 m²
700000;1 Bedroom Apartment;Lonehill;1;1;;52 m²
1199000;3 Bedroom Apartment;Oakdene;3;2;1;93 m²
480000;2 Bedroom Apartment;Rosettenville;2;1;1;84 m²
;;;;;;
499000;2 Bedroom Apartment;Olievenhoutbosch;2;1;1;47 m²
1185000;2 Bedroom Apartment;Broadacres;2;1;2;72 m²
1140000;2 Bedroom Apartment;Sunninghill;2;2;2;98 m²
1299000;2 Bedroom Apartment;Riviera;2;1;1;112 m²
320000;2 Bedroom Apartment;Benoni Central;2;1;1;72 m²
790000;1 Bedroom Apartment;Lombardy Estate;1;1;1;39 m²
1750000;2 Bedroom Apartment;Parktown North;2;2;2;86 m²
690000;2 Bedroom Apartment;Dalpark;2;2;1;74 m²
599000;2 Bedroom Apartment;Rynfield AH;2;1;1;59 m²
3500000;3 Bedroom Apartment;Dunkeld West;3;2;2;221 m²
1199000;2 Bedroom Apartment;Die Hoewes;2;2;3;157 m²
750000;2 Bedroom Apartment;Eden Glen;2;1;1;59 m²
699000;2 Bedroom Apartment;Brentwood;2;1;2;66 m²
1390000;3 Bedroom Apartment;Liefde En Vrede;3;2;1;878 m²
1199900;3 Bedroom Apartment;Boksburg Central;3;2;;
999000;2 Bedroom Apartment;Blue Hills;2;2;1;85 m²
1829000;3 Bedroom Apartment;Waterfall;3;2;2;115 m²
1950000;3 Bedroom Apartment;Crowthorne AH;3;2;2;108 m²
835000;2 Bedroom Apartment;Noordwyk;2;1;1;65 m²
1140000;2 Bedroom Apartment;Sunninghill;2;2;2;98 m²
920000;2 Bedroom Apartment;Glen Lauriston;2;2;2;
;;;;;;
850000;1 Bedroom Apartment;Willow Park Manor;1;1;1;45 m²
889000;2 Bedroom Apartment;Jackal Creek Golf Estate;2;1.5;1;80 m²
1500000;2 Bedroom Apartment;Morningside;2;2;1;114 m²
1180000;2 Bedroom Apartment;North Riding;2;2;2;91 m²
1690000;1 Bedroom Apartment;Sandton Central;1;1;1;65 m²
950000;2 Bedroom Apartment;Glenanda;2;2;2;82 m²
760000;2 Bedroom Apartment;Randpoort;2;1;;87 m²
510000;0.5 Bedroom Apartment;Clubview;0.5;1;1;38 m²
850000;2 Bedroom Apartment;Greenstone Gate;2;2;2;69 m²
780000;3 Bedroom Apartment;Sunnyside;3;1;;91 m²
1180000;2 Bedroom Apartment;North Riding;2;2;2;91 m²
525000;2 Bedroom Apartment;Florida;2;1;1;80 m²
1350000;3 Bedroom Apartment;Honeydew;3;2;1;97 m²
730000;1 Bedroom Apartment;Paulshof;1;1;2;54 m²
2099000;2 Bedroom Apartment;Strathavon;2;2;2;153 m²
1037100;1 Bedroom Apartment;Rosebank;1;1;1;26 m²
1699999;2 Bedroom Apartment;Lynnwood Manor;2;2;2;109 m²
750000;1 Bedroom Apartment;Die Hoewes;1;1;2;63 m²
750000;2 Bedroom Apartment;Montana;2;2;2;79 m²
2300000;3 Bedroom Apartment;Strathavon;3;2;1;153 m²
645000;3 Bedroom Apartment;Mondeor;3;1;1;70 m²
;;;;;;
1190000;2 Bedroom Apartment;Morningside;2;2;3;92 m²
945000;2 Bedroom Apartment;Montana Park;2;1;1;
1290000;2 Bedroom Apartment;Victory Park;2;1;1;102 m²
380000;1 Bedroom Apartment;Kempton Park AH;1;1;;60 m²
850000;2 Bedroom Apartment;Jackal Creek Golf Estate;2;1;1;
730000;1 Bedroom Apartment;Lonehill;1;1;1;52 m²
799000;1 Bedroom Apartment;Douglasdale;1;1;1;71 m²
1250000;2 Bedroom Apartment;Bergbron;2;2;1;84 m²
1150000;2 Bedroom Apartment;Sunninghill;2;1;1;95 m²
275000;Apartment;Commercia;1;1;;28 m²
485000;1 Bedroom Apartment;Terenure;1;1;1;43 m²
720000;1 Bedroom Apartment;Montana Tuine;1;1;1;43 m²
1549999;2 Bedroom Apartment;Kyalami Ridge;2;2;2;109 m²
1250000;1 Bedroom Apartment;Rosebank;1;1;1;90 m²
1250000;2 Bedroom Apartment;Bergbron;2;2;1;84 m²
1349000;1 Bedroom Apartment;Hyde Park;1;1;2;80 m²
2600000;3 Bedroom Apartment;Waterfall;3;2;2;114 m²
999000;2 Bedroom Apartment;Hatfield;2;1;;57 m²
1625000;3 Bedroom Apartment;Meyersdal;3;2.5;2;150 m²
2000000;2 Bedroom Apartment;Rosebank;2;2;2;92 m²
850000;1 Bedroom Apartment;Killarney;1;1.5;1;89 m²
;;;;;;
940000;2 Bedroom Apartment;Goedeburg;2;1;3;66 m²
710000;2 Bedroom Apartment;Olympus AH;2;1;1;54 m²
438000;2 Bedroom Apartment;Benoni Central;2;1;1;88 m²
680000;1 Bedroom Apartment;Modderfontein;1;1;1;44 m²
850000;2 Bedroom Apartment;South Crest;2;2;1;72 m²
1499000;2 Bedroom Apartment;Killarney;2;2;1;112 m²
640000;2 Bedroom Apartment;Honeydew Grove;2;2;1;76 m²
675000;1 Bedroom Apartment;Edenburg;1;1;1;45 m²
1375000;2 Bedroom Apartment;Victory Park;2;1.5;1;
800000;2.5 Bedroom Apartment;Elarduspark;2.5;2;3;85 m²
530000;2 Bedroom Apartment;Fleurhof;2;1;1;39 m²
295000;0.5 Bedroom Apartment;Pretoria Central;0.5;1;1;37 m²
1285000;2 Bedroom Apartment;Killarney;2;2;2;166 m²
850000;2 Bedroom Apartment;South Crest;2;2;1;72 m²
850650;2 Bedroom Apartment;Montana;2;1;1;58 m²
800000;2 Bedroom Apartment;Cyrildene;2;1.5;2;106 m²
2500000;Apartment;Melrose Arch;1;1;;43 m²
599000;2 Bedroom Apartment;Townsview;2;1;1;
2500000;3 Bedroom Apartment;Melrose;3;2;2;140 m²
729000;2 Bedroom Apartment;Goedeburg;2;2;2;73 m²
560000;2 Bedroom Apartment;Pretoria North;2;1;1;89 m²
;;;;;;
1849000;4 Bedroom Apartment;Sandown;4;2;1;156 m²
899999;1 Bedroom Apartment;Bryanston;1;1;1;52 m²
2450000;2 Bedroom Apartment;Brooklyn;2;2;2;104 m²
350000;1 Bedroom Apartment;City & Suburban;1;1;;983 m²
439995;2 Bedroom Apartment;Florida;2;1;2;75 m²
450000;2 Bedroom Apartment;Bergsig;2;2;2;87 m²
999000;2 Bedroom Apartment;Bramley Park;2;1.5;;
1450000;3 Bedroom Apartment;Kyalami Hills;3;2;;101 m²
250000;2 Bedroom Apartment;Sunnyside;2;1;1;
945000;2 Bedroom Apartment;Sunninghill;2;2;2;
2450000;2 Bedroom Apartment;Morningside;2;2;2;107 m²
7999000;3 Bedroom Apartment;Sandton Central;3;3.5;2;298 m²
1495000;2 Bedroom Apartment;Bryanston;2;2;;116 m²
2199000;4 Bedroom Apartment;Fourways;4;2;2;150 m²
4499000;2 Bedroom Apartment;Sandton Central;2;1.5;1;118 m²
850000;2 Bedroom Apartment;Robindale;2;2;1;78 m²
1000000;3 Bedroom Apartment;Vorna Valley;3;2;3;90 m²
2275000;2 Bedroom Apartment;Sandton Central;2;2;2;80 m²
3782900;2 Bedroom Apartment;Rosebank;2;2;2;
3782900;2 Bedroom Apartment;Rosebank;2;2;2;
2199000;0.5 Bedroom Apartment;Melrose Arch;0.5;1;1;44 m²
;;;;;;
1550000;3 Bedroom Apartment;Olivedale;3;2;2;102 m²
1650000;2 Bedroom Apartment;Strathavon;2;1;2;86 m²
750000;2 Bedroom Apartment;Centurion Central;2;1;1;75 m²
1020000;2 Bedroom Apartment;Northgate;2;1;1;
;2 Bedroom Apartment;Eldoraigne;2;1;;78 m²
995000;2 Bedroom Apartment;Beverley;2;1;1;61 m²
360000;3 Bedroom Apartment;Yeoville;3;2;1;
1580000;3 Bedroom Apartment;New Redruth;3;2.5;3;167 m²
812450;2 Bedroom Apartment;Montana;2;1;1;54 m²
680000;2 Bedroom Apartment;Buccleuch;2;1;2;
720000;1 Bedroom Apartment;Greenstone Hill;1;1;1;53 m²
2290000;3 Bedroom Apartment;Sandown;3;2;2;145 m²
410000;2 Bedroom Apartment;Kempton Park Central;2;1;1;50 m²
799000;3 Bedroom Apartment;Groblerpark;3;2;1;
812000;2 Bedroom Apartment;Montana;2;1;1;52 m²
1200000;2 Bedroom Apartment;Illovo;2;2;1;107 m²
3675000;3 Bedroom Apartment;Morningside;3;3;1;112 m²
850000;3 Bedroom Apartment;Noordwyk;3;2;1;103 m²
1200000;2 Bedroom Apartment;Illovo;2;2;1;107 m²
;2 Bedroom Apartment;Midridge Park;2;2;;
2750000;3 Bedroom Apartment;Atholl;3;3.5;2;240 m²
;;;;;;
2750000;3 Bedroom Apartment;Atholl;3;3.5;2;240 m²
585000;1 Bedroom Apartment;Jackal Creek Golf Estate;1;1;1;51 m²
650000;1 Bedroom Apartment;Hatfield;1;1;1;40 m²
795000;2 Bedroom Apartment;Zwartkop;2;1;1;64 m²
1188550;2 Bedroom Apartment;Impala Park;2;2;1;
900000;1 Bedroom Apartment;Olympus AH;1;1;1;44 m²
790000;1 Bedroom Apartment;Sandown;1;1;1;59 m²
489000;2 Bedroom Apartment;Wilgeheuwel;2;1;1;65 m²
1099000;Apartment;Fourways;;;;101 m²
599000;1 Bedroom Apartment;Lonehill;1;1;1;45 m²
700000;3 Bedroom Apartment;Braamfontein;3;1;2;58 m²
590000;2 Bedroom Apartment;Northgate;2;1;2;55 m²
8999000;3 Bedroom Apartment;Rosebank;3;3;3;271 m²
520000;2 Bedroom Apartment;Comet;2;1;1;62 m²
749000;2 Bedroom Apartment;Edenvale Central;2;1;1;75 m²
3095000;1 Bedroom Apartment;Rosebank;1;1;;75 m²
580000;2 Bedroom Apartment;Hesteapark;2;1;;62 m²
595000;2 Bedroom Apartment;Bardene;2;1;1;73 m²
2740000;3 Bedroom Apartment;Randburg Central;3;2;2;
1300000;2 Bedroom Apartment;Equestria;2;2;3;
900000;1 Bedroom Apartment;Olympus AH;1;1;1;44 m²
;;;;;;
350000;1 Bedroom Apartment;Florida;1;1;1;57 m²
1195000;2 Bedroom Apartment;Rivonia;2;1;2;99 m²
680000;0.5 Bedroom Apartment;Lynnwood;0.5;1;1;32 m²
1050000;2 Bedroom Apartment;Witkoppen;2;1;2;69 m²
1149000;2 Bedroom Apartment;Ferndale;2;2;;73 m²
380000;1.5 Bedroom Apartment;Capital Park;1.5;1;1;
800000;2 Bedroom Apartment;Willow Park Manor;2;1;1;
450000;2 Bedroom Apartment;Pollak Park;2;1;;
598000;2 Bedroom Apartment;Noordwyk;2;1;1;58 m²
740000;3 Bedroom Apartment;Albertsdal;3;1;1;72 m²
850000;2 Bedroom Apartment;La Montagne;2;1;1;52 m²
795000;3 Bedroom Apartment;Brackendowns;3;1;2;82 m²
1066958;2 Bedroom Apartment;Northgate;2;1;2;63 m²
565000;3 Bedroom Apartment;Regents Park;3;1;1;93 m²
330000;0.5 Bedroom Apartment;Arcadia;0.5;1;1;36 m²
780000;2 Bedroom Apartment;Olympus AH;2;1;1;54 m²
589900;3 Bedroom Apartment;Sunnyside;3;2;1;98 m²
475000;Apartment;Auckland Park;1;;;25 m²
1260000;2 Bedroom Apartment;Hillcrest;2;1.5;2;58 m²
950000;2 Bedroom Apartment;Lonehill;2;1;2;79 m²
740000;3 Bedroom Apartment;Albertsdal;3;1;1;72 m²
;;;;;;
1795000;2 Bedroom Apartment;Bryanston;2;2;2;101 m²
545000;2 Bedroom Apartment;Riverside View Ext 35;2;1;1;41 m²
750000;2 Bedroom Apartment;Heuwelsig Estate;2;2;1;56 m²
630000;2 Bedroom Apartment;Die Hoewes;2;1;2;74 m²
1150000;3 Bedroom Apartment;Parktown;3;2;2;139 m²
1750000;3 Bedroom Apartment;Greenstone Hill;3;2;2;108 m²
890000;2 Bedroom Apartment;Annlin;2;1;3;126 m²
570000;1.5 Bedroom Apartment;Sunnyside;1.5;1.5;1;77 m²
505000;2 Bedroom Apartment;Pretoria North;2;1;1;72 m²
699000;2 Bedroom Apartment;Rooihuiskraal North;2;2;2;82 m²
750000;3 Bedroom Apartment;Norkem Park;3;1;1;69 m²
790000;2 Bedroom Apartment;Monavoni;2;1;2;
750000;2 Bedroom Apartment;Sagewood;2;1;1;69 m²
650000;3 Bedroom Apartment;Proclamation Hill;3;1;;98 m²
750000;2 Bedroom Apartment;Sagewood;2;1;1;69 m²
1700000;2 Bedroom Apartment;Morningside;2;2;1;98 m²
539000;1 Bedroom Apartment;Jackal Creek Golf Estate;1;1;1;53 m²
840000;2 Bedroom Apartment;Heidelberg Central;2;2;3;92 m²
920000;1 Bedroom Apartment;Illovo;1;1;1;79 m²
735000;1 Bedroom Apartment;Dainfern;1;1;1;53 m²
1300000;3 Bedroom Apartment;Jackal Creek Golf Estate;3;2;2;111 m²
;;;;;;
699000;2 Bedroom Apartment;Sagewood;2;1;1;
850000;1 Bedroom Apartment;Hatfield;1;1;1;39 m²
660000;2 Bedroom Apartment;Alberton North;2;1;1;72 m²
880000;3 Bedroom Apartment;Bruma;3;1.5;1;
1200000;2 Bedroom Apartment;The Wilds;2;2;4;123 m²
900000;1 Bedroom Apartment;Menlo Park;1;1;2;41 m²
2500000;3 Bedroom Apartment;Eltonhill;3;3.5;2;197 m²
85000000;4 Bedroom Apartment;Sandton Central;4;5;3;
620000;2 Bedroom Apartment;Wonderboom South;2;1;1;91 m²
1050000;2 Bedroom Apartment;Glen Lauriston;2;2;1;104 m²
555000;2 Bedroom Apartment;Wonderboom South;2;1;1;78 m²
775000;2 Bedroom Apartment;Eden Glen;2;1;1;68 m²
13495000;3 Bedroom Apartment;Sandton Central;3;3.5;2;221 m²
4500000;2 Bedroom Apartment;Melrose Arch;2;2.5;2;118 m²
450000;1 Bedroom Apartment;Kempton Park Ext 2;1;1;1;96 m²
480000;2 Bedroom Apartment;Fleurhof;2;1;1;38 m²
560000;1 Bedroom Apartment;Lonehill;1;1;1;39 m²
850000;1 Bedroom Apartment;Hatfield;1;1;1;39 m²
450000;1 Bedroom Apartment;Lyndhurst;1;1;2;58 m²
1490000;3 Bedroom Apartment;Atholl;3;1.5;;134 m²
1350000;3 Bedroom Apartment;Illovo;3;2;2;
;;;;;;
1350000;3 Bedroom Apartment;Illovo;3;2;2;
1180000;2 Bedroom Apartment;Greenstone Hill;2;2;2;91 m²
750000;2 Bedroom Apartment;Linden;2;1;;63 m²
725000;1 Bedroom Apartment;Paulshof;1;1;1;52 m²
1200000;1 Bedroom Apartment;Lonehill;1;1;1;93 m²
450000;2 Bedroom Apartment;Fleurhof;2;1;2;38 m²
1695000;2 Bedroom Apartment;Bryanston;2;2;1;93 m²
3100000;3 Bedroom Apartment;Sandown;3;2;2;145 m²
520000;2.5 Bedroom Apartment;Sunnyside;2.5;1;1;111 m²
1059000;2 Bedroom Apartment;Broadacres;2;2;2;82 m²
499000;1 Bedroom Apartment;Marshalltown;1;1;2;50 m²
2650000;3 Bedroom Apartment;Waterfall;3;2;2;115 m²
1199000;2 Bedroom Apartment;Morningside;2;1;1;62 m²
1550000;3 Bedroom Apartment;Bryanston;3;2;2;108 m²
900000;2 Bedroom Apartment;Greenstone Gate;2;2;2;76 m²
410000;1.5 Bedroom Apartment;Pretoria West;1.5;1;1;63 m²
1050000;2 Bedroom Apartment;Broadacres;2;2;2;102 m²
560000;2 Bedroom Apartment;Comet;2;1;1;61 m²
330000;3 Bedroom Apartment;Hillbrow;3;1;1;83 m²
1550000;3 Bedroom Apartment;Bryanston;3;2;2;108 m²
2200000;3 Bedroom Apartment;Riviera;3;2;1;166 m²
;;;;;;
800000;2 Bedroom Apartment;Noordwyk;2;1;1;67 m²
2800000;3 Bedroom Apartment;Oaklands;3;2;2;184 m²
350000;1 Bedroom Apartment;Marshalltown;1;1;1;41 m²
350000;1 Bedroom Apartment;Marshalltown;1;1;1;41 m²
399375;1 Bedroom Apartment;Arcadia;1;1;1;
945000;1 Bedroom Apartment;River Club;1;1;1;58 m²
1580000;2 Bedroom Apartment;Lynnwood Manor;2;2;2;
1149000;1 Bedroom Apartment;Houghton Estate;1;1;1;
355000;1 Bedroom Apartment;Sunnyside;1;1;1;54 m²
1999000;3 Bedroom Apartment;Melrose;3;1;1;168 m²
1299000;3 Bedroom Apartment;Broadacres;3;2;2;104 m²
1050000;2 Bedroom Apartment;Craigavon;2;1;2;69 m²
750000;2 Bedroom Apartment;Buccleuch;2;1;1;68 m²
1259000;2 Bedroom Apartment;Raslouw;2;2;1;71 m²
465000;2 Bedroom Apartment;Groblerpark;2;1;2;49 m²
850000;1 Bedroom Apartment;Doringkloof;1;1;2;73 m²
549000;2 Bedroom Apartment;Terenure;2;1;2;53 m²
1900000;2 Bedroom Apartment;Morningside;2;2;3;100 m²
510000;2 Bedroom Apartment;Towerby;2;1;1;66 m²
2240000;3 Bedroom Apartment;Bartlett;3;2;2;163 m²
1199000;2 Bedroom Apartment;Dowerglen Ext 4;2;2;2;91 m²
;;;;;;
1199000;2 Bedroom Apartment;Dowerglen Ext 4;2;2;2;91 m²
1650000;2 Bedroom Apartment;Sandton Central;2;2;;122 m²
550000;2 Bedroom Apartment;Wilgeheuwel;2;1;2;70 m²
850000;11 Bedroom Apartment;Mamelodi West;11;11;;
730000;2 Bedroom Apartment;Kibler Park;2;1;;
2199000;2 Bedroom Apartment;Bryanston;2;2;3;124 m²
1799900;2 Bedroom Apartment;Morningside;2;2;2;85 m²
;20 Bedroom Apartment;Mahube Valley;20;20;9;540 m²
650000;2 Bedroom Apartment;Florida Park;2;1;2;83 m²
620000;2 Bedroom Apartment;New Redruth;2;1;2;252 m²
325000;1 Bedroom Apartment;Sunnyside;1;1;1;38 m²
1199000;2 Bedroom Apartment;Dowerglen Ext 4;2;2;2;91 m²
1750000;2 Bedroom Apartment;Bedfordview;2;2;2;75 m²
1300000;2 Bedroom Apartment;Morningside;2;2;2;89 m²
